STATE,YEAR,RACE_TYPE,CONGRESSIONAL_DISTRICT,CANDIDATE_NAME,CANDIDATE_PARTY,VOTES
MARYLAND,1966,Representatives,2,Clarence D. Long,Democrat,79963
MARYLAND,1966,Representatives,2,Paul T. McHenry Jr.,Republican,35476
MARYLAND,1966,Representatives,3,Edward A. Garmatz,Democrat,56980
MARYLAND,1966,Representatives,4,George H. Fallon,Democrat,57572
MARYLAND,1966,Representatives,4,G. Neilson Sigler,Republican,19930
MARYLAND,1966,Representatives,5,Hervey G. Machen,Democrat,55676
MARYLAND,1966,Representatives,5,Lawrence J. Hogan,Republican,47703
MARYLAND,1966,Representatives,6,Walter G. Finch,Democrat,29637
MARYLAND,1966,Representatives,6,Charles McC. Mathias Jr.,Republican,72360
MARYLAND,1966,Representatives,7,Samuel N. Friedel,Democrat,61959
MARYLAND,1966,Representatives,7,Stephen L. Rosenstein,Republican,19584
MARYLAND,1966,Representatives,8,Royce Hanson,Democrat,59568
MARYLAND,1966,Representatives,8,Gilbert Gude,Republican,71050
MICHIGAN,1966,House,1,John Conyers Jr.,Democrat,89808
MICHIGAN,1966,House,1,Rheeha R. Ross,Republican,16853
MICHIGAN,1966,House,10,Elbert C. Evans,Democrat,41410
MICHIGAN,1966,House,10,Elford A. Cederberg,Republican,85754
MICHIGAN,1966,House,11,Raymond F. Clevenger,Democrat,65875
MICHIGAN,1966,House,11,Philip E. Ruppe,Republican,70820
MICHIGAN,1966,House,12,James G. O'Hara,Democrat,84379
MICHIGAN,1966,House,12,Patrick J. Driscoll,Republican,45190
MICHIGAN,1966,House,13,Charles C. Diggs Jr.,Democrat,60660
MICHIGAN,1966,House,13,Frank Daniels,Republican,12393
MICHIGAN,1966,House,14,Lucien N. Nedzi,Democrat,77851
MICHIGAN,1966,House,14,William J. Kennedy,Republican,52490
MICHIGAN,1966,House,15,William D. Ford,Democrat,72987
MICHIGAN,1966,House,15,Arpo Yemen,Republican,34610
MICHIGAN,1966,House,16,John D. Dingell,Democrat,71787
MICHIGAN,1966,House,16,John T. Dempsey,Republican,42738
MICHIGAN,1966,House,17,Martha W. Griffiths,Democrat,90541
MICHIGAN,1966,House,17,William P. Harrington,Republican,40334
MICHIGAN,1966,House,18,William H. Merrill,Democrat,48627
MICHIGAN,1966,House,18,William S. Broomfield,Republican,102501
MICHIGAN,1966,House,19,Billie S. Farnum,Democrat,57907
MICHIGAN,1966,House,19,Jack H. McDonald,Republican,76884
MICHIGAN,1966,House,2,Weston E. Vivian,Democrat,62536
MICHIGAN,1966,House,2,Marvin L. Esch,Republican,65205
MICHIGAN,1966,House,3,Paul H. Todd Jr.,Democrat,62984
MICHIGAN,1966,House,3,Garry Brown,Republican,68912
MICHIGAN,1966,House,4,John V. Martin,Democrat,37177
MICHIGAN,1966,House,4,Edward Hutchinson,Republican,78190
MICHIGAN,1966,House,5,James Mathew Catchick,Democrat,40629
MICHIGAN,1966,House,5,Gerald R. Ford,Republican,87914
MICHIGAN,1966,House,6,Lee H. Wenke,Democrat,41695
MICHIGAN,1966,House,6,Charles E. Chamberlain,Republican,85669
MICHIGAN,1966,House,7,John C. Mackie,Democrat,60408
MICHIGAN,1966,House,7,Donald W. Riegle Jr.,Republican,71166
MICHIGAN,1966,House,8,Wager F. Clunis,Democrat,36967
MICHIGAN,1966,House,8,James Harvey,Republican,85657
MICHIGAN,1966,House,9,Henry J. Dongvillo,Democrat,46266
MICHIGAN,1966,House,9,Guy Vander Jagt,Republican,92710
MICHIGAN,1966,Senate,,G. Mennen Williams,Democrat,1070484
MICHIGAN,1966,Senate,,Robert P. Griffin,Republican,1363808
MICHIGAN,1966,Senate,,Ralph W. Muncy,Socialist Labor,6166
MINNESOTA,1966,House,1,George Daley,Democrat,56547
MINNESOTA,1966,House,1,Albert H. Quie,Republican,109312
MINNESOTA,1966,House,2,Charles M. Christensen,Democrat,47899
MINNESOTA,1966,House,2,Ancher Nelsen,Republican,93855
MINNESOTA,1966,House,3,Elva D. Walker,Democrat,64861
MINNESOTA,1966,House,3,Clark MacGregor,Republican,122775
MINNESOTA,1966,House,4,Joseph E. Karth,Democrat,91271
MINNESOTA,1966,House,4,Stephen Maxwell,Republican,79667
MINNESOTA,1966,House,5,Donald M. Fraser,Democrat,86953
MINNESOTA,1966,House,5,William L. Hathaway,Republican,58816
MINNESOTA,1966,House,6,Alec G. Olson,Democrat,76439
MINNESOTA,1966,House,6,John M. Zwach,Republican,80710
MINNESOTA,1966,House,7,Keith C. Davison,Democrat,49388
MINNESOTA,1966,House,7,Odin Langen,Republican,84914
MINNESOTA,1966,House,8,John A. Blatnik,Democrat,116969
MINNESOTA,1966,Senate,,Walter F. Mondale,Democrat,685840
MINNESOTA,1966,Senate,,Robert A. Forsythe,Republican,574868
MINNESOTA,1966,Senate,,William Braatz,Industrial Government,5231
MINNESOTA,1966,Senate,,Joseph Johnson,Socialist Workers,5487
MISSISSIPPI,1966,House,1,Thomas G. Abernethy,Democrat,47359
MISSISSIPPI,1966,House,1,William Alexander,Independent,14700
MISSISSIPPI,1966,House,1,Dock Drummond,Independent,6805
MISSISSIPPI,1966,House,2,Jamie L. Whitten,Democrat,53629
MISSISSIPPI,1966,House,2,S. E. (Bushy) Wise,Republican,10622
MISSISSIPPI,1966,House,3,John Bell Williams,Democrat,71377
MISSISSIPPI,1966,House,3,Emma Sanders,Independent,15218
MISSISSIPPI,1966,House,4,"G. V. ""Sonny"" Montgomery",Democrat,52138
MISSISSIPPI,1966,House,4,L. L. McAllister Jr.,Republican,26027
MISSISSIPPI,1966,House,4,Sterling P. Davis,Independent,1736
MISSISSIPPI,1966,House,5,William M. Colmer,Democrat,58080
MISSISSIPPI,1966,House,5,James M. Moye,Republican,24865
MISSISSIPPI,1966,Senate,,James O. Eastland,Democrat,258248
MISSISSIPPI,1966,Senate,,Prentiss Walker,Republican,105150
MISSISSIPPI,1966,Senate,,Clifton R. Whitley,Independent,30502
MISSOURI,1966,Representatives,1,Frank M. Karsten,Democrat,62143
MISSOURI,1966,Representatives,1,Robert L. Sharp,Republican,35053
MISSOURI,1966,Representatives,10,Paul C. Jones,Democrat,48985
MISSOURI,1966,Representatives,10,"Wm. ""Willie"" Bruckerhoff",Republican,31263
MISSOURI,1966,Representatives,2,William B. Milius,Democrat,52527
MISSOURI,1966,Representatives,2,Thomas B. Curtis,Republican,102985
MISSOURI,1966,Representatives,3,Leonor K. Sullivan,Democrat,59014
MISSOURI,1966,Representatives,3,Homer McCracken,Republican,23953
MISSOURI,1966,Representatives,4,William J. Randall,Democrat,54330
MISSOURI,1966,Representatives,4,Forest Nave Jr.,Republican,34952
MISSOURI,1966,Representatives,5,Richard Bolling,Democrat,46674
MISSOURI,1966,Representatives,5,Willis E. Salyers,Republican,29641
MISSOURI,1966,Representatives,6,W. R. (Bill) Hull Jr.,Democrat,55418
MISSOURI,1966,Representatives,6,John L. Leims,Republican,40185
MISSOURI,1966,Representatives,7,Arch M. Skelton,Democrat,52421
MISSOURI,1966,Representatives,7,Durward G. Hall,Republican,86626
MISSOURI,1966,Representatives,8,Richard (Dick) Ichord,Democrat,61128
MISSOURI,1966,Representatives,8,Ben Rogers,Republican,44035
MISSOURI,1966,Representatives,9,William L. Hungate,Democrat,68472
MISSOURI,1966,Representatives,9,Anthony C. Schroeder,Republican,55405
MONTANA,1966,House,1,Arnold Olsen,Democrat,67123
MONTANA,1966,House,1,Dick Smiley,Republican,64925
MONTANA,1966,House,2,John Melcher,Democrat,50308
MONTANA,1966,House,2,James F. Battin,Republican,76015
MONTANA,1966,Senate,,Lee Metcalf,Democrat,138166
MONTANA,1966,Senate,,Tim Babcock,Republican,121697
Maine,1966,Senate,,Edmund S. Muskie,Democratic,227747
Maine,1966,Senate,,Clifford G. McIntire,Republican,159383
Maryland,1966,Representative,1,,Democratic,167847
Maryland,1966,Representative,1,,Republican,128194
Maryland,1966,Senate,,Daniel B. Brewster,Democratic,380546
Maryland,1966,Senate,,George P. Mahoney,Republican,271844
Massachusetts,1966,Representative,1,,Democratic,1194664
Massachusetts,1966,Representative,1,,Republican,38499
Massachusetts,1966,House,1,Silvio O. Conte,Republican,109370
Massachusetts,1966,House,10,Patrick H. Harrington Jr.,Democrat,92516
Massachusetts,1966,House,10,Margaret M. Heckler,Republican,96675
Massachusetts,1966,House,11,James A. Burke,Democrat,141465
Massachusetts,1966,House,11,James L. Hofford,Republican,47705
Massachusetts,1966,House,12,Edward F. Harrington,Democrat,80473
Massachusetts,1966,House,12,Hastings Keith,Republican,98372
Massachusetts,1966,House,2,Edward P. Boland,Democrat,95985
Massachusetts,1966,House,3,Philip J. Philbin,Democrat,126664
Massachusetts,1966,House,3,Howard A. Miller Jr.,Republican,51646
Massachusetts,1966,House,4,Harold D. Donohue,Democrat,137681
Massachusetts,1966,House,5,Charles N. Tsapatsaris,Democrat,47377
Massachusetts,1966,House,5,F. Bradford Morse,Republican,140702
Massachusetts,1966,House,6,Daniel L. Parent,Democrat,66054
Massachusetts,1966,House,6,William H. Bates,Republican,127744
Massachusetts,1966,House,7,Torbert H. Macdonald,Democrat,119548
Massachusetts,1966,House,7,Gordon F. Hughes,Republican,40930
Massachusetts,1966,House,8,Thomas P. O'Neill Jr.,Democrat,102104
Massachusetts,1966,House,9,John W. McCormack,Democrat,87879
Massachusetts,1966,Senate,,Edward M. Kennedy,Democratic,1180034
Massachusetts,1966,Senate,,Edward W. Brooke,Republican,1213473
Massachusetts,1966,Senate,,Endicott Peabody,Democrat,774761
Massachusetts,1966,Senate,,Edward W. Brooke,Republican,1213473
Massachusetts,1966,Senate,,Lawrence Gilfedder,Socialist Labor,6790
Massachusetts,1966,Senate,,Mark R. Shaw,Prohibition,4533
Michigan,1966,Representative,1,,Democratic,171612
Michigan,1966,Representative,1,,Republican,256487
Michigan,1966,Representative,1,,Democrat,89808
Michigan,1966,Representative,1,,Republican,16853
Michigan,1966,Representative,10,,Democrat,67660
Michigan,1966,Representative,10,,Republican,42390
Michigan,1966,Representative,11,,Democrat,72987
Michigan,1966,Representative,11,,Republican,34619
Michigan,1966,Representative,12,,Democrat,74781
Michigan,1966,Representative,12,,Republican,42738
Michigan,1966,Representative,13,,Democrat,48627
Michigan,1966,Representative,13,,Republican,102581
Michigan,1966,Representative,14,,Democrat,57807
Michigan,1966,Representative,14,,Republican,76984
Michigan,1966,Representative,2,,Democrat,62536
Michigan,1966,Representative,2,,Republican,65205
Michigan,1966,Representative,3,,Democrat,62984
Michigan,1966,Representative,3,,Republican,68512
Michigan,1966,Representative,4,,Democrat,47175
Michigan,1966,Representative,4,,Republican,78194
Michigan,1966,Representative,5,,Democrat,41695
Michigan,1966,Representative,5,,Republican,85666
Michigan,1966,Representative,6,,Democrat,46468
Michigan,1966,Representative,6,,Republican,74197
Michigan,1966,Representative,7,,Democrat,46295
Michigan,1966,Representative,7,,Republican,92719
Michigan,1966,Representative,8,,Democrat,45410
Michigan,1966,Representative,8,,Republican,85724
Michigan,1966,Representative,9,,Democrat,84379
Michigan,1966,Representative,9,,Republican,45199
Michigan,1966,Senate,,G. Mennen Williams,Democratic,1269128
Michigan,1966,Senate,,Robert P. Griffin,Republican,1372703
Michigan,1966,Senate,,,Democrat,1070484
Michigan,1966,Senate,,,Republican,1368808
Michigan,1966,Senate,,,Socialist Labor,6196
Minnesota,1966,Representative,1,,Democratic,98472
Minnesota,1966,Representative,1,,Republican,71812
Minnesota,1966,Senate,,Walter F. Mondale,Democratic,862952
Minnesota,1966,Senate,,Robert A. Forsythe,Republican,600429
Mississippi,1966,Senate,,James O. Eastland,Democratic,162978
Mississippi,1966,Senate,,Prentiss Walker,Republican,156770
Missouri,1966,Representative,1,,Democratic,144447
Missouri,1966,Representative,1,,Republican,98472
Missouri,1966,Senate,,Warren E. Hearnes,Democratic,127650
Missouri,1966,Senate,,Thomas B. Curtis,Republican,125465
Montana,1966,Senate,,Lee Metcalf,Democratic,134204
Montana,1966,Senate,,Tim M. Babcock,Republican,113507
NEBRASKA,1966,House,1,Clair A. Callan,Democrat,89363
NEBRASKA,1966,House,1,Robert V. Denney,Republican,93628
NEBRASKA,1966,House,1,Scattering,Scattering,6
NEBRASKA,1966,House,2,Richard Fellman,Democrat,46235
NEBRASKA,1966,House,2,Glenn Cunningham,Republican,83082
NEBRASKA,1966,House,2,Scattering,Scattering,11
NEBRASKA,1966,House,3,John Homan,Democrat,42920
NEBRASKA,1966,House,3,Dave Martin,Republican,115893
NEBRASKA,1966,House,3,Scattering,Scattering,6
NEBRASKA,1966,Senate,,Frank B. Morrison,Democrat,187950
NEBRASKA,1966,Senate,,Carl T. Curtis,Republican,206116
NEBRASKA,1966,Senate,,Scattering,Scattering,1032
NEVADA,1966,House,,Walter S. Baring,Democrat,86467
NEVADA,1966,House,,Ralph L. Kraemer,Republican,41383
NEW HAMPSHIRE,1966,House,1,J. Oliva Huot,Democrat,56740
NEW HAMPSHIRE,1966,House,1,Louis C. Wyman,Republican,72869
NEW HAMPSHIRE,1966,House,2,William H. Barry Jr.,Democrat,32835
NEW HAMPSHIRE,1966,House,2,James C. Cleveland,Republican,66179
NEW HAMPSHIRE,1966,Senate,,Thomas J. McIntyre,Democrat,123888
NEW HAMPSHIRE,1966,Senate,,Harrison R. Thyng,Republican,105241
NEW HAMPSHIRE,1966,Senate,,Helen Bliss,Write-in,108
NEW JERSEY,1966,House,1,Michael J. Piarulli,Democrat,61469
NEW JERSEY,1966,House,1,John E. Hunt,Republican,68248
NEW JERSEY,1966,House,1,Elliott G. Heard Jr.,Independent,1907
NEW JERSEY,1966,House,1,Joseph V. Hayden,Conservative,916
NEW JERSEY,1966,House,1,Dominic W. Doganiaro,Socialist Labor,183
NEW JERSEY,1966,House,1,Frederick L. Compton,Peace Equal Rights,183
NEW JERSEY,1966,House,10,Peter W. Rodino Jr.,Democrat,71699
NEW JERSEY,1966,House,10,Earl Harris,Republican,36508
NEW JERSEY,1966,House,10,Harry Press,Socialist Labor,640
NEW JERSEY,1966,House,10,Virginia Elliott,Conservative,2702
NEW JERSEY,1966,House,11,Joseph G. Minish,Democrat,64023
NEW JERSEY,1966,House,11,Leonard J. Felzenberg,Republican,44803
NEW JERSEY,1966,House,11,Joseph Carroll,Socialist Workers,1014
NEW JERSEY,1966,House,12,Robert F. Allen,Democrat,37790
NEW JERSEY,1966,House,12,Florence P. Dwyer,Republican,116701
NEW JERSEY,1966,House,12,Howard Shershinger,Conservative,3387
NEW JERSEY,1966,House,13,Cornelius E. Gallagher,Democrat,90488
NEW JERSEY,1966,House,13,Ruth Swayze,Republican,35486
NEW JERSEY,1966,House,14,Dominick V. Daniels,Democrat,87741
NEW JERSEY,1966,House,14,Thomas R. McSherry,Republican,36828
NEW JERSEY,1966,House,14,Benjamin J. Messina,Conservative,4536
NEW JERSEY,1966,House,15,Edward J. Patten,Democrat,81959
NEW JERSEY,1966,House,15,C. John Stroumtsos,Republican,59706
NEW JERSEY,1966,House,15,Albert Wasilewski,Conservative,2236
NEW JERSEY,1966,House,2,Thomas C. McGrath Jr.,Democrat,65494
NEW JERSEY,1966,House,2,Charles W. Sandman Jr.,Republican,72014
NEW JERSEY,1966,House,2,Lindwood W. Erickson Jr.,Conservative,991
NEW JERSEY,1966,House,2,Albert Ronis,Socialist Labor,1259
NEW JERSEY,1966,House,3,James J. Howard,Democrat,81382
NEW JERSEY,1966,House,3,James M. Coleman Jr.,Republican,72043
NEW JERSEY,1966,House,3,Martin A. Watkins,Peace Equal Rights,1043
NEW JERSEY,1966,House,4,Frank Thompson Jr.,Democrat,82271
NEW JERSEY,1966,House,4,Ralph Clark Chandler,Republican,63730
NEW JERSEY,1966,House,4,Joseph J. Frank,Socialist Labor,480
NEW JERSEY,1966,House,5,Carter Jefferson,Democrat,41476
NEW JERSEY,1966,House,5,Peter H. B. Frelinghuysen,Republican,108375
NEW JERSEY,1966,House,5,Robert G. Wright,Conservative,3390
NEW JERSEY,1966,House,6,Walter Dubrow,Democrat,48738
NEW JERSEY,1966,House,6,William T. Cahill,Republican,106436
NEW JERSEY,1966,House,6,Malcolm C. McWeeney,Conservative,2857
NEW JERSEY,1966,House,6,Bernardo S. Doganiero,Socialist Labor,279
NEW JERSEY,1966,House,6,Nathan Robinson,Peace Equal Rights,726
NEW JERSEY,1966,House,7,Robert E. Hamer,Democrat,51294
NEW JERSEY,1966,House,7,William B. Widnall,Republican,101253
NEW JERSEY,1966,House,8,Charles S. Joelson,Democrat,80725
NEW JERSEY,1966,House,8,Richard M. DeMarco,Republican,51784
NEW JERSEY,1966,House,8,Harry Sautthouse,Socialist Labor,2921
NEW JERSEY,1966,House,9,Henry Helstoski,Democrat,74320
NEW JERSEY,1966,House,9,Frank C. Osmers Jr.,Republican,71756
NEW JERSEY,1966,Senate,,Warren W. Wilentz,Democrat,788021
NEW JERSEY,1966,Senate,,Clifford P. Case,Republican,1278843
NEW JERSEY,1966,Senate,,Julius Levin,Socialist Labor,10218
NEW JERSEY,1966,Senate,,Robert Lee Schlachter,Conservative,53605
NEW MEXICO,1966,House,1,Thomas G. Morris,Democrat,140057
NEW MEXICO,1966,House,1,Schuble C. Cook,Republican,110441
NEW MEXICO,1966,House,2,E. S. Johnny Walker,Democrat,126984
NEW MEXICO,1966,House,2,Robert C. Davidson,Republican,124536
NEW MEXICO,1966,Senate,,Clinton P. Anderson,Democrat,137205
NEW MEXICO,1966,Senate,,Anderson Carter,Republican,120988
NEW YORK,1966,Representatives,1,Otis G. Pike,Democrat Liberal,101963
NEW YORK,1966,Representatives,1,James M. Catterson Jr.,Republican,58296
NEW YORK,1966,Representatives,1,Domenico Crachi Jr.,Conservative,12731
NEW YORK,1966,Representatives,10,Emmanuel Celler,Democrat Liberal,76439
NEW YORK,1966,Representatives,10,Erwin A. Rosenberg,Republican,16702
NEW YORK,1966,Representatives,11,Frank J. Brasco,Democrat,99386
NEW YORK,1966,Representatives,11,Benjamin W. Feldman,Republican,12200
NEW YORK,1966,Representatives,11,Edward L. Johnson,Liberal,4174
NEW YORK,1966,Representatives,12,Edna F. Kelly,Democrat Liberal,87651
NEW YORK,1966,Representatives,12,Alfred G. Walton,Republican,29390
NEW YORK,1966,Representatives,12,Herbert Apetheker,Peace and Freedom,3562
NEW YORK,1966,Representatives,13,Abraham J. Multer,Democrat,95511
NEW YORK,1966,Representatives,13,Mary Gravina,Republican,28750
NEW YORK,1966,Representatives,13,Hershel Chanin,Liberal,20557
NEW YORK,1966,Representatives,13,Michael J. Spadaro,Conservative,9463
NEW YORK,1966,Representatives,14,John J. Rooney,Democrat Liberal,43142
NEW YORK,1966,Representatives,14,Leon F. Nadrowski,Republican,13482
NEW YORK,1966,Representatives,15,Hugh L. Carey,Democrat United Tax Payers,52919
NEW YORK,1966,Representatives,15,Herbert F. Ryan,Republican Conservative,40181
NEW YORK,1966,Representatives,16,John M. Murphy,Democrat Liberal,71889
NEW YORK,1966,Representatives,16,Frank J. Biondolillo,Republican Conservative,53346
NEW YORK,1966,Representatives,17,Jerome L. Wilson,Democrat Liberal,67334
NEW YORK,1966,Representatives,17,Theodore R. Kupferman,Republican,69492
NEW YORK,1966,Representatives,17,Richard J. Callahan,Conservative,8818
NEW YORK,1966,Representatives,18,Adam C. Powell,Democrat,45308
NEW YORK,1966,Representatives,18,Lassen R. Walsh,Republican,10711
NEW YORK,1966,Representatives,18,Richard Priedeaux,Liberal,3654
NEW YORK,1966,Representatives,18,Ryland E. D. Chase,Conservative,1214
NEW YORK,1966,Representative,19,Leonard Farbstein,Democrat,53581
NEW YORK,1966,Representative,19,Henry E. Del Rosso,Republican Conservative,24340
NEW YORK,1966,Representative,19,Elaine M. Morrison,Liberal,11340
NEW YORK,1966,Representative,19,James Weinstein,Industrial Socialist,3502
NEW YORK,1966,Representatives,2,Frank M. Corso,Democrat Liberal,49749
NEW YORK,1966,Representatives,2,James R. Grover,Republican,79640
NEW YORK,1966,Representatives,2,John Brush,United for Peace,1489
NEW YORK,1966,Representatives,2,Edward Campbell,Conservative,14820
NEW YORK,1966,Representative,20,William F. Ryan,Democrat Liberal,74215
NEW YORK,1966,Representative,20,Norman C. Harlowe,Republican,20560
NEW YORK,1966,Representative,20,Carolyn S. Weller,Conservative,4470
NEW YORK,1966,Representative,21,James H. Scheuer,Democrat Liberal,63173
NEW YORK,1966,Representative,21,Burton Siegel,Republican,12414
NEW YORK,1966,Representative,22,Jacob H. Gilbert,Democrat,40787
NEW YORK,1966,Representative,22,Pedro Luis Rodriguez,Republican All Peoples,10603
NEW YORK,1966,Representative,22,Carlos Rosario,Liberal,3552
NEW YORK,1966,Representative,23,Jonathan B. Bingham,Democrat Liberal,34540
NEW YORK,1966,Representative,23,Harold Grossberg,Republican,21735
NEW YORK,1966,Representative,23,Walter A. Quinn Jr.,Conservative,8949
NEW YORK,1966,Representative,24,Aileen B. Ryan,Democrat,42291
NEW YORK,1966,Representative,24,Paul A. Fino,Republican Conservative,80882
NEW YORK,1966,Representative,24,John P. Hagan,Liberal,3412
NEW YORK,1966,Representative,25,Richard L. Ottinger,Democrat Liberal,106952
NEW YORK,1966,Representative,25,Frederick J. Martin Jr.,Republican,88769
NEW YORK,1966,Representative,26,Joseph L. Hutner,Democrat,39291
NEW YORK,1966,Representative,26,Ogden R. Reid,Republican,107031
NEW YORK,1966,Representative,26,Albert M. Ganss,Conservative,8160
NEW YORK,1966,Representative,27,John G. Dow,Democrat Liberal,79424
NEW YORK,1966,Representative,27,Louis V. Mills,Republican,74816
NEW YORK,1966,Representative,27,Frederick F. Roland,Conservative,19946
NEW YORK,1966,Representative,28,Joseph Y. Resnick,Democrat Liberal,84940
NEW YORK,1966,Representative,28,Hamilton Fish Jr.,Republican,78258
NEW YORK,1966,Representative,28,Jean Hervey,Conservative,3578
NEW YORK,1966,Representative,28,Eric Lindbloom,Voters for Peace,2107
NEW YORK,1966,Representative,29,Richard J. Connors,Democrat,91174
NEW YORK,1966,Representative,29,Daniel E. Button,Republican Liberal,107671
NEW YORK,1966,Representative,29,John Muller,Conservative,3290
NEW YORK,1966,Representatives,3,Lester L. Wolff,Democrat Liberal,81959
NEW YORK,1966,Representatives,3,Steven B. Derounian,Republican,81122
NEW YORK,1966,Representative,30,John S. Hall,Democrat Liberal,61216
NEW YORK,1966,Representative,30,Careton J. King,Republican,113759
NEW YORK,1966,Representative,31,Raymond E. Bishop,Democrat Liberal,36273
NEW YORK,1966,Representative,31,Robert C. McEwen,Republican,73680
NEW YORK,1966,Representative,32,Robert Castle,Democrat,36195
NEW YORK,1966,Representative,32,Alexander Pirnie,Republican Liberal,94331
NEW YORK,1966,Representative,33,Blair G. Ewing,Democrat Liberal,45761
NEW YORK,1966,Representative,33,Howard W. Robison,Republican,88378
NEW YORK,1966,Representative,33,Joe Griffith,Write-in,422
NEW YORK,1966,Representative,34,James M. Hanley,Democrat,90044
NEW YORK,1966,Representative,34,Stewart F. Hancock Jr.,Republican,62559
NEW YORK,1966,Representative,34,Norman Balabanian,Liberal Citizens Peace,4900
NEW YORK,1966,Representative,34,Benjamin K. Senier,Conservative,5903
NEW YORK,1966,Representative,35,Samuel S. Stratton,Democrat Liberal,93746
NEW YORK,1966,Representative,35,Frederick D. Dugan,Republican,48668
NEW YORK,1966,Representative,36,Milo Thomas,Democrat,37129
NEW YORK,1966,Representative,36,Frank J. Horton,Republican,110541
NEW YORK,1966,Representative,36,Donald P. Feder,Liberal Voters for Peace,6048
NEW YORK,1966,Representative,36,Robert H. Dettig,Conservative,10493
NEW YORK,1966,Representative,37,Kenneth Hed,Democrat,46201
NEW YORK,1966,Representative,37,Barber B. Conable Jr.,Republican,104342
NEW YORK,1966,Representative,37,Jerome Balter,Liberal,3683
NEW YORK,1966,Representative,38,Edison LeRoy Jr.,Democrat,35785
NEW YORK,1966,Representative,38,Charles E. Goodell,Republican,82137
NEW YORK,1966,Representative,38,Charles Schwartz,Liberal,2546
NEW YORK,1966,Representative,38,Lloyd R. Murphy,Conservative,1695
NEW YORK,1966,Representative,39,Richard D. McCarthy,Democrat Liberal,95671
NEW YORK,1966,Representative,39,John R. Pillion,Republican Conservative,87230
NEW YORK,1966,Representatives,4,Martin Steadman,Democrat Liberal,46555
NEW YORK,1966,Representatives,4,John W. Wydler,Republican,86677
NEW YORK,1966,Representatives,4,Donald H. Serrell,Conservative,10035
NEW YORK,1966,Representatives,4,Bernard Kagel,United for Peace,2013
NEW YORK,1966,Representative,40,William Levitt,Democrat Liberal,54303
NEW YORK,1966,Representative,40,Henry P. Smith III,Republican,85801
NEW YORK,1966,Representative,41,Thaddeus J. Dulski,Democrat Liberal,92222
NEW YORK,1966,Representative,41,Francis X. Schwab Jr.,Republican Conservative,28491
NEW YORK,1966,Representatives,5,Herbert Tenzer,Democrat Liberal,88602
NEW YORK,1966,Representatives,5,Thomas Brennan,Republican Conservative,86356
NEW YORK,1966,Representatives,5,Carleton M. Fisher,United for Peace,2658
NEW YORK,1966,Representatives,6,Gilbert T. Redleaf,Democrat,45621
NEW YORK,1966,Representatives,6,Seymour Halpern,Republican Liberal,91526
NEW YORK,1966,Representatives,6,Ronald E. Weiss,Conservative,17863
NEW YORK,1966,Representatives,7,Joseph P. Addabbo,Democrat Liberal,93758
NEW YORK,1966,Representatives,7,Louis R. Morogdiano,Republican,34644
NEW YORK,1966,Representatives,7,Raymond G. Carpenter,Conservative,16070
NEW YORK,1966,Representatives,8,Benjamin S. Rosenthal,Democrat Liberal,115310
NEW YORK,1966,Representatives,8,Thomas C. Gowlan,Republican,26573
NEW YORK,1966,Representatives,8,Cyrus Julien,Conservative,13726
NEW YORK,1966,Representatives,9,James J. Delaney,Democrat,75915
NEW YORK,1966,Representatives,9,John F. Haggerty,Republican Conservative,56724
NEW YORK,1966,Representatives,9,David Green,Liberal,9182
NORTH CAROLINA,1966,House,1,Walter B. Jones,Democrat,43539
NORTH CAROLINA,1966,House,1,John P. East,Republican,27434
NORTH CAROLINA,1966,House,10,Basil L. Whitener,Democrat,52117
NORTH CAROLINA,1966,House,10,W. Hall Young,Republican,46741
NORTH CAROLINA,1966,House,11,Roy A. Taylor,Democrat,72855
NORTH CAROLINA,1966,House,11,W. Scott Harvey,Republican,65187
NORTH CAROLINA,1966,House,2,L. H. Fountain,Democrat,36849
NORTH CAROLINA,1966,House,2,Reece B. Gardner,Republican,19888
NORTH CAROLINA,1966,House,3,David N. Henderson,Democrat,33809
NORTH CAROLINA,1966,House,4,Harold D. Cooley,Democrat,46673
NORTH CAROLINA,1966,House,4,James C. Gardner,Republican,60686
NORTH CAROLINA,1966,House,5,Nick Galifianakis,Democrat,46635
NORTH CAROLINA,1966,House,5,G. Fred Steele Jr.,Republican,40729
NORTH CAROLINA,1966,House,6,Horace R. Kornegay,Democrat,42677
NORTH CAROLINA,1966,House,6,Richard B. Barnwell,Republican,40000
NORTH CAROLINA,1966,House,7,Alton Lennon,Democrat,40512
NORTH CAROLINA,1966,House,8,John G. Plumides,Democrat,22465
NORTH CAROLINA,1966,House,8,Charles Raper Jonas,Republican,56382
NORTH CAROLINA,1966,House,9,Robert Bingham,Democrat,46882
NORTH CAROLINA,1966,House,9,James T. Broyhill,Republican,80980
NORTH CAROLINA,1966,Senate,,B. Everett Jordan,Democrat,501440
NORTH CAROLINA,1966,Senate,,John S. Shallcross,Republican,400502
NORTH CAROLINA,1966,Senate,,Donald R. Badgley,Write-in,36
NORTH DAKOTA,1966,Representative,1,S. F. Buckshot Hoffner,Democrat,33694
NORTH DAKOTA,1966,Representative,1,Mark Andrews,Republican,66011
NORTH DAKOTA,1966,Representative,2,Rolland Redlin,Democrat,46903
NORTH DAKOTA,1966,Representative,2,Thomas S. Kleppe,Republican,50801
Nebraska,1966,Senate,,Frank B. Morrison,Democratic,164326
